STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
22;Haas;Haase;Christopher;ITA1113842;Müller;Nico;498;Niederhauser;Patric;IT-B1358;Rast;René;ITA1046542;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;5;13:49:34.092;13:49:34.092;8:37.315;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,315;            ;4
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;1;13:07:59.223;13:07:59.223;14:02.204;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;842,204;            ;1
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;2;13:23:03.380;13:23:03.380;8:40.665;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;520,665;            ;3
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;3;13:31:29.345;13:31:29.345;8:25.965;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;505,965;            ;3
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;Deut;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;4;13:46:35.402;13:46:35.402;9:02.482;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;542,482;            ;4
24;Kolb;Kolb;Patrick;ITC-C1134414;Drudi;Mattia;349;Mies;Christopher;ITC-C1112672;Niederhauser;Patric;IT-B1358;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;13:18:22.756;13:18:22.756;8:23.107;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,107;            ;3
24;Kolb;Kolb;Patrick;ITC-C1134414;Drudi;Mattia;349;Mies;Christopher;ITC-C1112672;Niederhauser;Patric;IT-B1358;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;13:30:45.300;13:30:45.300;12:22.544;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;742,544;            ;1
24;Kolb;Kolb;Patrick;ITC-C1134414;Drudi;Mattia;349;Mies;Christopher;ITC-C1112672;Niederhauser;Patric;IT-B1358;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;13:39:23.075;13:39:23.075;8:37.775;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,775;            ;1
24;Kolb;Kolb;Patrick;ITC-C1134414;Drudi;Mattia;349;Mies;Christopher;ITC-C1112672;Niederhauser;Patric;IT-B1358;Deut;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;13:48:01.631;13:48:01.631;8:38.556;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;518,556;            ;1
25;Thys;Thyssen;Joachim;ITC-C1065026;Rader;Klaus;ITC-C1045103;Menzel;Nico;ITC-C1117270;Kern;Lars;ITB1118088;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);1;13:22:54.663;13:22:54.663;25:39.716;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;1539,716;            ;3
25;Thys;Thyssen;Joachim;ITC-C1065026;Rader;Klaus;ITC-C1045103;Menzel;Nico;ITC-C1117270;Kern;Lars;ITB1118088;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);2;13:31:22.044;13:31:22.044;8:27.381;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;507,381;            ;3
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;Schw;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;1;13:05:12.360;13:05:12.360;8:30.295;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;510,295;            ;3
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;Schw;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;2;13:13:49.784;13:13:49.784;8:37.424;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,424;            ;3
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;Schw;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;3;13:22:21.760;13:22:21.760;8:31.976;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;511,976;            ;3
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;Schw;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;4;13:37:09.828;13:37:09.828;8:24.662;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,662;            ;5
26;Gros;Grossmann;Björn;ITC-C1105015;Trummer;Simon;248;Hirschi;Jonathan;INT-B 485;Ludwig;Luca;ITC-C1124151;Schw;octane126;PRO                                                         ;Ferrari 488 GT3 Evo20;5;13:45:52.448;13:45:52.448;8:42.620;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;522,620;            ;5
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;Fran;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);1;12:51:10.145;12:51:10.145;8:32.891;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;512,891;            ;1
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;Fran;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);2;12:59:29.410;12:59:29.410;8:19.265;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,265;            ;1
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;Fran;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);3;13:13:39.915;13:13:39.915;8:36.660;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;516,660;            ;3
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;Fran;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);4;13:22:05.857;13:22:05.857;8:25.942;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;505,942;            ;3
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;Fran;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);5;13:36:20.338;13:36:20.338;8:29.469;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;509,469;            ;2
27;Andl;Andlauer;Julien;ICCB256472;Campbell;Matt;1090587;Jaminet;Matthieu;ICCB 219550;;;;Fran;Toksport WRT;PRO                                                         ;Porsche 911 GT3R (991 II);6;13:45:05.696;13:45:05.696;8:45.358;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;525,358;            ;2
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;Deut;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);1;12:42:06.553;12:42:06.553;8:35.187;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;515,187;            ;1
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;Deut;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);2;12:50:57.554;12:50:57.554;8:51.001;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;531,001;            ;1
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;Deut;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);3;13:19:44.382;13:19:44.382;8:23.730;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,730;            ;1
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;Deut;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);4;13:35:11.875;13:35:11.875;8:41.609;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;521,609;            ;3
28;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;Ledogar;Come;195977;Preining;Thomas;INT B JA2529;Deut;DINAMIC MOTORSPORT SRL;PRO                                                         ;Porsche 911 GT3R (991 II);5;13:44:15.796;13:44:15.796;9:03.921;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;543,921;            ;3
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;Deut;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);1;12:41:02.757;12:41:02.757;8:21.835;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;501,835;            ;2
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;Deut;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);2;12:49:26.203;12:49:26.203;8:23.446;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,446;            ;2
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;Deut;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);3;13:07:20.392;13:07:20.392;8:53.399;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;533,399;            ;2
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;Deut;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);4;13:34:13.995;13:34:13.995;8:47.032;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;527,032;            ;3
29;Enge;Engelhart;Christian;ITC-C1075458;Cairoli;Matteo;INT-B352500;De Leener;Adrien;ITB362639;Schandorff;Frederik;30971;Deut;DINAMIC MOTORSPORT;PRO                                                         ;Porsche 911 GT3R (991 II);5;13:43:15.043;13:43:15.043;9:01.048;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;541,048;            ;3
33;Evan;Evans;Jaxon;INT B 191570X;Müller;Sven;ITC-C1101148;Pilet;Patrick;ICCB 54892;Seefried;Marco;INT-B JA 2209;Deut;Falken Motorsports;PRO                                                         ;Porsche 911 GT3R (991 II);1;12:41:05.094;12:41:05.094;8:29.200;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;509,200;            ;2
